temperature,humidity,co2,crop_type,crop_stage,risk_score
12.26366,38.710871,539.788491,capsicum,fruiting,0.723645
32.843544,88.678192,1375.232373,lettuce,vegetative,0.734403
23.733555,57.912936,991.609207,capsicum,fruiting,0.0
33.524491,40.780773,1789.245267,tomato,flowering,0.922771
31.433312,77.479312,1448.701363,cucumber,vegetative,0.214563
10.628129,97.897854,431.823271,tomato,fruiting,0.779939
38.417639,96.213562,580.237381,tomato,flowering,0.878689
28.832091,77.82673,1337.913743,capsicum,fruiting,0.125737
17.729606,66.083321,715.207258,lettuce,fruiting,0.0
24.108789,74.971445,1161.289851,cucumber,fruiting,0.0
32.766137,96.882328,506.571406,strawberry,vegetative,0.642918
23.085097,83.073974,1197.563264,cucumber,flowering,0.000998
39.887264,40.267137,1455.347211,cucumber,fruiting,0.856976
21.456484,69.504472,780.713419,lettuce,flowering,0.0
10.0,40.742024,1329.79995,strawberry,vegetative,0.553628
25.328372,44.648484,912.408363,capsicum,vegetative,0.132648
39.373757,30.149947,1765.403489,cucumber,fruiting,0.994543
25.810583,61.575455,853.602336,tomato,fruiting,0.00499
15.166006,66.58798,1068.040521,strawberry,flowering,0.013726
20.681465,68.325871,975.514205,tomato,flowering,0.006338
31.834211,74.464837,1016.374141,tomato,vegetative,0.186715
23.305491,75.59618,528.041773,lettuce,fruiting,0.269949
31.981567,71.387122,957.902292,tomato,fruiting,0.198524
19.321803,65.488076,739.29927,lettuce,vegetative,0.016488
10.600962,71.340811,934.108509,lettuce,vegetative,0.13597
21.687362,75.371986,976.648792,tomato,flowering,0.029304
25.64436,69.284163,986.061515,capsicum,fruiting,0.013601
18.387633,62.179856,725.040092,strawberry,fruiting,0.0
10.41039,92.815446,1599.962029,tomato,fruiting,0.684276
20.371916,57.21029,1023.52727,capsicum,fruiting,0.031441
20.228321,66.356158,765.732501,strawberry,fruiting,0.0
25.825614,73.725802,846.174397,capsicum,fruiting,0.0
26.308802,54.828894,1178.427898,capsicum,flowering,0.0
19.503599,71.603616,521.211177,lettuce,fruiting,0.152693
16.847276,44.614163,1600.023474,cucumber,flowering,0.886413
24.34112,92.928969,902.057839,cucumber,fruiting,0.050236
20.908219,72.635663,1414.128623,tomato,fruiting,0.086564
22.28481,67.374553,1086.453711,tomato,fruiting,0.0
36.22336,91.543207,1608.536813,strawberry,vegetative,0.756729
40.044718,97.604928,537.410549,tomato,vegetative,0.708129
32.328521,90.586188,378.396268,strawberry,flowering,0.865079
24.031743,67.893601,1122.303701,capsicum,vegetative,0.012787
10.0,33.30786,394.340912,lettuce,flowering,0.8566
23.189617,66.068871,1164.415242,capsicum,fruiting,0.015418
26.966305,62.683845,893.613549,capsicum,vegetative,0.01609
23.483024,67.811868,1138.559088,tomato,flowering,0.0
16.526739,100.0,543.452414,cucumber,flowering,0.644397
22.813459,56.128964,834.091893,capsicum,vegetative,0.0
20.130037,68.644954,1071.318007,capsicum,fruiting,0.0
20.454364,67.180688,868.021774,capsicum,fruiting,0.0
26.546583,58.501447,842.461975,capsicum,flowering,0.005816
24.64865,75.298724,808.516817,tomato,fruiting,0.019427
23.513998,72.346931,1085.189131,capsicum,flowering,0.0
26.866049,83.489462,881.814943,cucumber,flowering,0.00599
22.856523,64.930294,1138.0194,capsicum,vegetative,0.007124
12.193666,99.496066,1741.071567,tomato,fruiting,0.758469
20.889799,68.863125,704.879076,strawberry,vegetative,0.0
24.20258,72.014709,789.55948,strawberry,fruiting,0.0
24.680146,57.724374,908.401082,capsicum,vegetative,0.0
24.522379,70.734512,889.243299,tomato,fruiting,0.0
24.36183,63.009516,875.647628,strawberry,flowering,0.007903
25.005453,86.688395,927.347917,cucumber,vegetative,0.0
14.090455,52.135245,735.37358,lettuce,vegetative,0.141704
23.554371,72.094997,738.342988,strawberry,flowering,0.014918
40.914947,34.653957,1452.768106,cucumber,flowering,1.0
16.605448,68.732892,949.6977,strawberry,flowering,0.0
25.444305,74.698854,853.435154,tomato,fruiting,0.0
18.013213,64.693947,816.69352,lettuce,vegetative,0.0
39.474895,33.619708,436.671403,capsicum,fruiting,0.953485
30.604829,76.384649,908.569781,tomato,fruiting,0.153853
23.576583,61.450914,1192.325833,tomato,flowering,0.0
20.564998,71.222231,1171.244589,capsicum,fruiting,0.02224
22.93967,58.01372,973.330511,capsicum,fruiting,0.013693
10.456074,96.593114,1658.036726,tomato,vegetative,0.661123
26.20434,80.865552,1142.734334,cucumber,flowering,0.0
21.0851,70.625137,935.517084,cucumber,fruiting,0.060239
22.794183,59.964044,900.164781,tomato,fruiting,0.0
21.045727,69.608254,830.559469,tomato,fruiting,0.0
20.654244,60.231854,1057.25803,capsicum,flowering,0.02032
11.45617,70.270421,1104.716133,strawberry,flowering,0.23082
32.568571,77.525761,1140.573977,capsicum,vegetative,0.188537
15.825719,63.224545,734.073257,lettuce,flowering,0.001168
38.029495,32.856564,1683.375734,tomato,fruiting,0.989847
10.0,90.949283,402.365971,lettuce,fruiting,0.717324
31.629059,61.176072,876.783142,tomato,vegetative,0.145058
18.976113,62.822401,905.831222,strawberry,fruiting,0.023006
21.598702,74.912862,789.542737,strawberry,fruiting,0.00562
25.582921,74.521211,985.758077,cucumber,flowering,0.010452
26.843056,55.802022,1088.501872,capsicum,fruiting,0.0
29.211029,86.889514,1169.551479,tomato,fruiting,0.193143
22.425032,64.77947,1048.043399,capsicum,flowering,0.0
26.975158,64.618527,1088.849784,tomato,flowering,0.0
41.779467,41.324079,505.808825,capsicum,fruiting,0.792075
15.694796,66.115038,781.918064,strawberry,flowering,0.008623
21.984025,85.987232,804.813012,cucumber,flowering,0.015243
19.431138,65.942414,1316.711419,tomato,vegetative,0.033825
21.790155,68.15776,987.335193,lettuce,vegetative,0.0
21.33083,66.661858,866.113824,lettuce,vegetative,0.002454
35.587877,96.768556,506.250343,tomato,flowering,0.894605
29.413341,93.074937,905.418967,cucumber,flowering,0.124684
21.262437,85.026158,1136.969127,strawberry,fruiting,0.214793
26.348425,71.245068,1211.072288,tomato,fruiting,0.009063
25.712227,62.885461,1338.359993,tomato,fruiting,0.088893
32.542843,88.01377,1368.657981,lettuce,fruiting,0.832366
29.046077,55.988,672.084499,strawberry,vegetative,0.196252
39.649341,35.920822,1513.851259,lettuce,vegetative,0.854064
35.401192,31.151111,511.975535,lettuce,fruiting,0.894561
20.972655,57.253513,889.395987,capsicum,fruiting,0.0
27.919788,59.46288,1048.854367,capsicum,vegetative,0.0
21.368733,76.571381,1159.536911,tomato,flowering,0.023748
32.179952,82.073726,496.23053,lettuce,vegetative,0.574954
10.0,46.939758,1258.099823,lettuce,vegetative,0.414166
19.498036,63.820585,873.2884,lettuce,flowering,0.010467
20.908461,65.920815,971.122607,capsicum,fruiting,0.0
23.380786,57.146442,1142.222889,capsicum,flowering,0.001644
15.159608,36.952666,323.637152,cucumber,fruiting,0.864536
15.312166,72.866298,889.030108,strawberry,vegetative,0.003526
26.392889,64.941249,863.864627,capsicum,flowering,0.0
12.348946,39.396644,421.421145,tomato,vegetative,0.653033
32.807827,83.480156,719.815135,tomato,vegetative,0.274022
23.018402,63.132218,1066.985593,tomato,vegetative,0.01509
27.984638,79.203357,944.171113,cucumber,fruiting,0.002778
10.0,36.28665,348.573359,lettuce,flowering,0.888688
26.49615,60.464196,836.748577,tomato,fruiting,0.0
10.567616,99.396954,440.915313,tomato,flowering,0.947722
13.333079,74.40168,667.751958,tomato,vegetative,0.268532
19.961956,68.342547,834.261731,strawberry,fruiting,0.017564
23.088216,66.24751,1224.231152,tomato,fruiting,0.016777
26.875695,88.237455,1092.778661,cucumber,flowering,0.015793
13.539062,69.632876,1211.195608,tomato,vegetative,0.177965
27.589837,59.269257,1038.957087,capsicum,fruiting,0.007418
11.23028,45.798756,1490.563874,tomato,fruiting,0.591472
14.829926,39.590349,363.170181,capsicum,fruiting,0.686018
10.07014,96.132841,1779.950206,capsicum,vegetative,0.769914
18.383674,73.026373,788.493108,strawberry,vegetative,0.01023
25.381485,58.254906,944.351821,capsicum,vegetative,0.009002
35.842663,41.066956,1603.930571,tomato,vegetative,0.725028
10.640157,100.0,1590.104249,cucumber,fruiting,0.732527
41.872593,98.447859,351.613863,tomato,vegetative,0.781817
17.764886,64.505018,707.529377,strawberry,fruiting,0.0
10.0,94.178173,1566.870096,strawberry,flowering,0.82175
18.227979,64.665748,997.070099,tomato,vegetative,0.013532
10.0,32.439598,1727.717278,strawberry,vegetative,0.667269
29.065923,81.603435,1352.924907,cucumber,vegetative,0.102393
16.861577,69.587995,792.475595,lettuce,flowering,0.002036
15.43157,58.925121,1178.40845,tomato,vegetative,0.104929
19.935755,68.343407,882.840667,tomato,flowering,0.015969
27.881777,64.926856,742.554978,cucumber,fruiting,0.125072
26.528056,52.871161,1051.739389,strawberry,fruiting,0.198697
18.819895,77.0138,632.113982,cucumber,vegetative,0.196416
32.939142,74.056982,841.659024,tomato,fruiting,0.237845
27.940117,89.905107,880.694698,cucumber,fruiting,0.013729
19.020175,66.504635,1094.773212,tomato,fruiting,0.0
20.300646,73.814564,1087.19618,capsicum,vegetative,0.003499
21.602917,66.779485,1011.624209,tomato,vegetative,0.0
12.987279,67.56524,1241.644994,strawberry,vegetative,0.131934
17.426744,63.852753,806.908251,lettuce,vegetative,0.002294
37.905926,87.89573,1585.289918,capsicum,fruiting,0.767262
15.862092,68.573125,835.515529,lettuce,flowering,0.0
31.835214,69.248738,1065.008556,tomato,fruiting,0.238459
29.672548,87.021356,1376.852413,tomato,fruiting,0.279216
23.226446,63.570816,764.517727,strawberry,flowering,0.006229
38.219099,42.66483,431.883888,lettuce,vegetative,0.694616
20.946572,49.035377,1037.015286,tomato,fruiting,0.154479
41.954052,34.972696,614.544739,capsicum,vegetative,0.729694
31.469029,46.766593,776.92683,capsicum,flowering,0.29668
16.019116,74.334889,917.476525,strawberry,vegetative,0.004611
22.897039,50.404281,773.660138,strawberry,fruiting,0.12714
25.613273,80.643879,1156.993075,cucumber,flowering,0.0
27.499383,79.329786,664.274513,lettuce,flowering,0.412105
21.037032,72.538443,977.214966,capsicum,vegetative,0.010572
21.203066,73.506922,1081.555947,tomato,fruiting,0.0
16.455392,34.384224,521.917522,cucumber,vegetative,0.660277
40.56721,85.280115,375.897815,lettuce,flowering,0.969782
10.778863,68.00697,830.398617,lettuce,vegetative,0.162483
19.953186,76.049088,1170.976325,tomato,fruiting,0.018801
15.228616,62.052915,728.840338,lettuce,fruiting,0.0
10.0,36.972131,1463.36842,strawberry,vegetative,0.604169
15.409445,62.748361,867.393142,capsicum,fruiting,0.145379
24.481675,62.565265,1170.347667,capsicum,flowering,0.011771
15.411774,67.725057,870.590704,lettuce,vegetative,0.011635
27.007787,63.380549,1169.193707,capsicum,flowering,0.0
24.658406,81.561235,899.593305,lettuce,vegetative,0.198433
22.96838,62.822624,800.922568,strawberry,vegetative,0.0
27.021478,66.460795,1197.270089,capsicum,fruiting,0.0096
20.086369,67.942416,781.376587,strawberry,vegetative,0.0
20.653833,68.542588,904.095883,capsicum,flowering,0.007218
34.764674,87.029518,1416.71833,lettuce,flowering,0.980054
31.271909,92.838872,1688.95488,lettuce,flowering,1.0
10.0,38.789544,492.510144,lettuce,vegetative,0.552861
10.0,99.154178,491.834641,strawberry,fruiting,0.66812
24.852234,89.183285,1303.333744,cucumber,fruiting,0.048993
19.539436,79.912757,1422.495911,capsicum,vegetative,0.178406
21.777016,70.709374,887.526957,strawberry,flowering,0.006929
36.535193,30.707074,1774.660509,capsicum,vegetative,0.813084
39.949886,42.471779,1751.887443,tomato,fruiting,0.895483
24.565985,73.444142,907.641175,strawberry,flowering,0.006297
39.147355,43.578209,1708.888686,cucumber,flowering,1.0
15.618757,66.773167,966.122174,lettuce,flowering,0.0
28.965923,91.791768,1082.871873,cucumber,fruiting,0.072432
26.190354,77.376462,1008.624429,cucumber,fruiting,0.011532
28.936751,65.874229,752.592251,tomato,vegetative,0.070616
22.910594,64.043863,924.335117,tomato,vegetative,0.000517
16.697773,68.977397,738.900186,strawberry,vegetative,0.014289
10.0,34.985033,1304.044806,lettuce,fruiting,0.711363
10.0,43.067915,1701.678043,lettuce,fruiting,0.645536
16.335009,67.136357,710.427727,lettuce,flowering,0.022114
21.764804,64.397189,860.964558,lettuce,vegetative,0.001751
34.380579,37.060833,525.014831,capsicum,flowering,0.794735
40.7668,53.208007,1612.819859,cucumber,fruiting,0.830798
23.087844,65.545558,572.358836,strawberry,vegetative,0.062983
24.338986,86.670291,901.465746,cucumber,vegetative,0.0
10.190014,78.825227,581.839043,strawberry,fruiting,0.332126
24.276429,73.899586,996.279901,tomato,fruiting,0.002379
26.708228,77.773069,1165.58353,cucumber,fruiting,0.0
16.496464,44.355327,581.90681,cucumber,flowering,0.828409
24.232163,57.491834,863.74089,capsicum,vegetative,0.00938
22.286282,64.196108,1127.586068,strawberry,fruiting,0.089333
23.625865,74.861562,1131.098083,capsicum,vegetative,0.0
34.95048,98.611404,1799.689773,tomato,fruiting,0.823719
27.110326,57.88238,1034.70197,capsicum,fruiting,0.002622
22.5712,71.7722,1146.404483,cucumber,flowering,0.0
18.854107,73.384755,1069.877131,tomato,fruiting,0.009118
10.271841,75.074278,1134.668606,strawberry,flowering,0.308452
10.0,99.682423,1515.055666,strawberry,fruiting,0.789024
18.454343,62.139193,734.23488,lettuce,vegetative,0.000733
22.273271,64.101497,951.66547,strawberry,vegetative,0.0
20.591151,73.840992,1164.640175,lettuce,flowering,0.167444
29.181686,52.564581,751.582534,tomato,fruiting,0.22743
22.913454,74.59382,1100.579592,cucumber,vegetative,0.01514
21.558897,68.003409,876.749179,tomato,flowering,0.00541
30.48246,76.222396,692.029626,capsicum,fruiting,0.191533
24.962923,56.674101,632.303851,lettuce,fruiting,0.199097
36.242485,90.433146,355.870924,strawberry,vegetative,0.731108
20.810002,75.865566,863.188579,tomato,flowering,0.0
19.027546,63.040683,992.733239,lettuce,fruiting,0.006143
15.452415,63.014453,871.343963,strawberry,fruiting,0.0
12.774262,86.606529,769.116866,strawberry,vegetative,0.226638
11.514999,99.363464,1746.050215,tomato,vegetative,0.63057
16.597183,66.541549,892.557408,strawberry,flowering,0.004614
22.526247,68.566861,904.773193,strawberry,fruiting,0.0
10.863541,53.163715,751.802748,lettuce,vegetative,0.200599
19.709117,88.134507,1265.018479,tomato,flowering,0.16081
15.615182,60.701284,914.984694,lettuce,fruiting,0.0
39.937639,35.41288,1331.731833,lettuce,flowering,1.0
38.327258,43.361551,1765.619695,strawberry,flowering,1.0
27.029349,61.093092,949.802262,capsicum,fruiting,0.016873
30.209457,48.236843,646.144404,strawberry,flowering,0.467688
13.948283,34.913648,338.251717,cucumber,vegetative,0.797858
20.164065,70.253262,823.360595,strawberry,fruiting,0.032308
23.412341,73.3643,878.039387,cucumber,fruiting,0.0
25.194331,67.080426,908.823556,capsicum,vegetative,0.015677
10.416386,74.091979,957.193847,lettuce,vegetative,0.176085
25.901869,71.830263,902.050529,cucumber,fruiting,0.0
17.15068,55.800493,991.180522,lettuce,flowering,0.077851
10.0,30.311909,1710.60932,lettuce,fruiting,0.81555
25.288726,52.579187,1222.164693,tomato,vegetative,0.083806
35.184376,32.557184,1783.061399,cucumber,vegetative,0.741503
25.575897,60.928548,535.319874,strawberry,fruiting,0.150525
21.035737,74.893978,902.509388,cucumber,flowering,0.041417
10.0,36.279591,1426.403372,strawberry,fruiting,0.774838
15.894385,63.528434,767.967627,strawberry,vegetative,0.0
19.27791,76.3591,964.872739,tomato,fruiting,0.007163
10.0,40.688574,1561.273487,lettuce,fruiting,0.724822
27.111402,55.602419,1001.229176,capsicum,flowering,0.02276
22.292353,64.397873,1157.534476,tomato,flowering,0.0
23.254025,63.929855,1040.503952,capsicum,fruiting,0.0
21.215668,86.134916,975.056438,capsicum,fruiting,0.132327
15.547873,62.09768,1162.072181,capsicum,vegetative,0.166852
19.271396,64.466296,1015.476729,tomato,flowering,0.0
10.0,82.351708,1702.453058,lettuce,vegetative,0.548139
41.618265,88.897035,391.968611,strawberry,vegetative,0.69551
26.077909,56.357516,928.269512,capsicum,flowering,0.0
15.697382,62.207073,885.288219,lettuce,vegetative,0.015567
25.978184,74.107825,837.886225,tomato,vegetative,0.003061
17.40629,69.716459,764.984212,lettuce,vegetative,0.007967
15.287614,100.0,1514.743289,cucumber,fruiting,0.566128
16.154083,62.526104,862.3335,lettuce,fruiting,0.006581
25.027623,81.696245,1187.688997,cucumber,vegetative,0.0
18.173088,75.610262,1107.487038,tomato,flowering,0.0
20.100181,72.43232,862.187311,tomato,vegetative,0.00571
35.604044,98.32565,1369.475285,strawberry,fruiting,0.88605
15.869131,70.406135,631.493875,capsicum,flowering,0.308382
29.662361,65.331917,627.030675,cucumber,flowering,0.272409
21.341073,66.874903,847.646882,lettuce,flowering,0.002555
15.977645,63.530576,927.550018,lettuce,flowering,0.0
37.28319,37.460603,519.920694,strawberry,fruiting,0.828481
17.659658,77.137625,1114.739917,strawberry,fruiting,0.089872
22.026733,70.861924,1279.001568,tomato,fruiting,0.034384
39.937141,31.734681,354.730575,strawberry,vegetative,0.8446
39.639616,36.162356,359.840409,tomato,fruiting,0.988519
22.960407,67.035334,855.869654,strawberry,flowering,0.01414
35.695973,33.008595,535.440406,capsicum,flowering,0.919854
14.702762,100.0,1522.494802,cucumber,vegetative,0.515349
15.195034,67.336129,710.454026,strawberry,vegetative,0.0
15.611155,75.404228,654.180429,capsicum,vegetative,0.237563
20.8798,57.504604,873.085593,tomato,flowering,0.040118
22.587039,55.113796,1322.864514,capsicum,flowering,0.060312
23.886204,64.28454,1186.433962,capsicum,flowering,0.003028
23.281427,76.416295,1377.851188,tomato,flowering,0.08036
21.819568,64.209879,909.770433,capsicum,vegetative,0.002152
38.50646,44.351516,311.834794,cucumber,fruiting,1.0
17.41556,64.936244,713.049156,lettuce,vegetative,0.004921
39.87427,39.465403,1432.429381,strawberry,flowering,1.0
21.669964,73.982425,1092.096049,capsicum,vegetative,0.0
22.054248,83.598908,865.38047,cucumber,vegetative,0.021587
21.778932,62.3327,778.626829,lettuce,vegetative,0.015083
10.0,38.196126,342.11821,strawberry,fruiting,0.747375
12.185644,53.192925,386.273252,cucumber,fruiting,0.898113
12.971263,35.944629,1799.472628,tomato,vegetative,0.676324
26.984475,78.407922,882.947133,cucumber,fruiting,0.000618
29.072499,92.407027,1206.033982,cucumber,vegetative,0.059347
41.141965,95.621004,342.594608,strawberry,vegetative,0.790056
11.172732,76.906107,889.390846,lettuce,vegetative,0.204675
31.729004,74.587272,1235.662876,tomato,flowering,0.215829
19.258254,73.094026,645.185817,lettuce,vegetative,0.080922
17.982091,51.345204,1318.060213,tomato,fruiting,0.183167
35.392072,45.917726,1524.44743,cucumber,flowering,0.903098
22.732913,74.845748,1179.485889,capsicum,fruiting,0.02362
23.283572,73.100846,1188.692862,capsicum,fruiting,0.01849
12.00969,96.525916,1623.637803,tomato,fruiting,0.706047
23.705725,85.035316,883.62706,cucumber,fruiting,0.011863
36.740361,46.465048,316.313913,lettuce,flowering,0.952805
23.632847,71.527778,1159.874398,cucumber,flowering,0.0
31.597853,74.264124,1406.384453,cucumber,vegetative,0.222002
23.579673,69.195812,1010.135446,capsicum,fruiting,0.001575
22.428977,87.940193,1210.594059,tomato,flowering,0.141782
10.0,32.354738,1559.056593,strawberry,flowering,0.948929
19.053535,66.100251,811.547344,lettuce,fruiting,0.0
26.74659,73.974015,825.139386,capsicum,fruiting,0.012702
10.771884,36.8222,1591.831425,tomato,flowering,0.929277
33.1341,94.955674,421.843972,tomato,fruiting,0.687458
25.249135,66.932293,1212.035764,cucumber,fruiting,0.07582
24.049255,64.522701,962.417184,strawberry,vegetative,0.005734
19.022072,62.614233,992.113925,lettuce,fruiting,0.007769
27.037654,62.596632,1016.616182,capsicum,vegetative,0.0
25.390663,71.561834,879.048271,cucumber,flowering,0.024651
20.143551,85.2347,768.671103,strawberry,fruiting,0.136988
21.773332,58.561945,1115.464245,tomato,vegetative,0.006621
16.220492,68.630223,735.247061,strawberry,vegetative,0.0
23.677143,81.863511,967.061032,cucumber,fruiting,0.0
20.61427,70.035221,900.849343,capsicum,fruiting,0.0
22.260128,70.686537,935.666122,strawberry,vegetative,0.0
24.153194,61.692939,1101.323154,capsicum,flowering,0.0
24.258733,62.759603,795.472149,strawberry,vegetative,0.025367
25.08447,84.049376,1194.091308,cucumber,vegetative,0.0
19.812473,48.40311,664.787574,strawberry,vegetative,0.142791
24.041172,63.237513,881.089816,capsicum,flowering,0.023819
18.356279,70.403814,714.048523,strawberry,fruiting,0.0
34.892563,37.993339,509.496907,capsicum,fruiting,0.685502
11.027221,50.413391,437.389931,cucumber,fruiting,0.933035
22.850089,67.288326,859.491991,tomato,fruiting,0.006471
37.924693,44.77375,452.796279,tomato,vegetative,0.722964
23.125319,73.395584,909.874815,tomato,flowering,0.0
13.498179,58.436741,641.834424,strawberry,fruiting,0.119974
18.987302,62.079238,1075.196629,tomato,vegetative,0.010188
22.636551,74.92977,930.128199,tomato,vegetative,0.019146
19.25592,61.476114,756.753699,lettuce,fruiting,0.0
38.855456,97.706138,1464.385532,lettuce,fruiting,0.99542
37.429319,94.231174,1678.20274,tomato,flowering,0.980225
33.769041,34.057588,1385.422742,strawberry,fruiting,0.894571
27.867946,69.716993,1094.691162,capsicum,fruiting,0.010284
26.989848,83.562882,929.741098,cucumber,fruiting,0.01978
16.034035,89.509087,839.30721,tomato,flowering,0.239351
17.661794,68.773319,827.547588,strawberry,vegetative,0.0
10.0,84.668834,1536.108835,lettuce,fruiting,0.638057
21.524666,66.516263,1032.34456,tomato,fruiting,0.000117
15.780009,53.117202,1222.618261,capsicum,fruiting,0.206118
11.72719,64.999245,734.217744,lettuce,vegetative,0.126853
36.969007,92.888198,1461.93636,tomato,vegetative,0.627323
22.995006,83.368881,920.552439,cucumber,flowering,0.012148
21.326546,66.064465,978.809156,capsicum,flowering,0.006826
24.854149,64.622674,1210.647196,cucumber,fruiting,0.101509
14.311814,54.151597,928.990775,strawberry,flowering,0.109224
14.90953,58.591784,1419.86528,tomato,flowering,0.322385
26.220073,86.930812,1000.258403,cucumber,vegetative,0.00257
14.951803,56.448481,469.156611,cucumber,fruiting,0.720219
20.458543,47.120404,1207.690751,capsicum,vegetative,0.101763
23.576566,55.121211,851.598251,capsicum,flowering,0.0
38.661211,35.7,1482.731399,capsicum,fruiting,0.804974
24.650439,82.044913,955.331345,cucumber,vegetative,0.0
26.958503,78.237305,1141.276756,cucumber,flowering,0.0
21.043753,63.340146,881.849321,lettuce,vegetative,0.0
18.309766,61.904418,1066.639871,tomato,flowering,0.005561
17.724744,64.905811,944.13614,lettuce,vegetative,0.001175
17.19924,67.823845,929.260632,lettuce,vegetative,0.0
37.677914,99.023884,424.742344,tomato,vegetative,0.771601
21.86626,74.845892,786.152516,strawberry,fruiting,0.000663
15.033095,57.156761,643.071809,tomato,flowering,0.332415
22.656537,59.60107,594.528828,lettuce,flowering,0.129692
10.7795,100.0,484.749336,cucumber,vegetative,0.639931
17.916671,68.176267,858.431875,lettuce,vegetative,0.008605
21.950684,60.845915,1069.054705,capsicum,vegetative,0.0
37.448776,94.438648,1485.848384,strawberry,vegetative,0.768309
12.61744,41.410817,617.568135,tomato,flowering,0.704337
19.024214,72.649872,576.034728,lettuce,vegetative,0.133165
22.81131,72.994619,813.421255,capsicum,vegetative,0.0
29.476265,73.997824,1342.251282,tomato,flowering,0.203486
41.041351,46.150238,444.944881,lettuce,fruiting,0.779559
17.337406,63.989076,964.871852,lettuce,fruiting,0.0
19.261058,64.62498,792.597884,strawberry,flowering,0.007061
18.338584,66.694655,917.737605,lettuce,vegetative,0.017755
18.648116,72.763739,1169.541112,tomato,vegetative,0.015859
22.726316,69.191893,1081.715651,tomato,vegetative,0.0
24.226591,67.256483,735.331685,strawberry,fruiting,0.002073
22.109512,73.913061,1042.25599,cucumber,fruiting,0.002171
28.252041,34.21203,1404.800973,lettuce,vegetative,0.681306
21.961002,49.372177,725.763722,strawberry,flowering,0.164338
21.235206,86.837473,958.541405,cucumber,vegetative,0.018732
15.914558,100.0,605.225027,cucumber,vegetative,0.428969
24.200875,65.000484,1002.776489,capsicum,fruiting,0.003013
20.047798,64.091871,1009.298786,capsicum,vegetative,0.007089
37.990412,34.768792,1490.580076,capsicum,vegetative,0.700851
18.326729,100.0,1234.668635,cucumber,flowering,0.333427
26.451437,49.53792,568.538279,lettuce,fruiting,0.412363
21.321402,62.930571,801.932886,lettuce,vegetative,0.0
28.033873,53.593653,730.614796,capsicum,fruiting,0.08153
23.899045,85.704685,1326.969907,tomato,vegetative,0.118904
17.814627,65.15495,969.164993,lettuce,vegetative,0.0
27.90489,79.083526,1319.575134,cucumber,flowering,0.095977
31.519799,97.863943,1385.902606,cucumber,flowering,0.415651
10.0,98.894664,1451.444623,strawberry,flowering,0.862991
22.231184,77.41337,1065.844771,tomato,vegetative,0.022949
25.800505,81.26666,1083.735021,capsicum,vegetative,0.046218
10.0,84.796741,402.99214,lettuce,vegetative,0.495003
14.264836,64.864694,1194.398871,lettuce,vegetative,0.10287
32.064421,30.936816,458.816623,strawberry,fruiting,0.798432
21.94508,66.512774,944.726455,lettuce,flowering,0.031017
27.732713,72.49052,844.557024,tomato,vegetative,0.027479
18.181591,65.616535,906.194143,strawberry,vegetative,0.004078
27.217487,85.625169,873.483021,cucumber,flowering,0.0
24.070793,62.660325,976.382019,strawberry,fruiting,0.0
22.352148,88.507229,1133.008999,tomato,vegetative,0.109622
15.670575,61.475412,966.456183,lettuce,fruiting,0.0
15.908328,58.48317,1265.486515,capsicum,vegetative,0.199318
27.17506,72.131511,965.905273,cucumber,flowering,0.0
18.381093,44.05044,1273.677675,capsicum,fruiting,0.264529
29.200896,89.497743,446.392455,lettuce,flowering,0.841421
21.752527,78.250396,829.262946,tomato,fruiting,0.0
36.215065,97.712216,1741.347274,tomato,flowering,1.0
15.492945,64.390011,924.487032,lettuce,vegetative,0.0
23.933873,67.823138,810.110133,capsicum,flowering,0.002265
19.190072,61.146562,752.305058,strawberry,flowering,0.0
39.086976,93.54894,382.696376,capsicum,fruiting,0.916524
21.65825,64.275326,849.679961,strawberry,fruiting,0.0
33.748086,85.793873,1550.725912,lettuce,vegetative,0.752075
16.948498,100.0,1627.921534,cucumber,vegetative,0.468072
25.896353,61.672557,1031.823977,capsicum,flowering,0.0
10.0,42.131474,355.293209,strawberry,fruiting,0.70424
31.834895,96.3168,1416.927411,strawberry,fruiting,0.810082
10.0,93.736122,1596.455736,lettuce,flowering,0.897001
27.923357,77.896224,1096.388166,cucumber,vegetative,0.011526
10.0,96.193404,368.945926,strawberry,flowering,0.82832
12.874618,41.276006,1718.714341,capsicum,vegetative,0.606678
16.357308,64.785682,917.872055,lettuce,vegetative,0.003435
25.531359,66.474789,856.439152,capsicum,flowering,0.0
23.816429,83.358274,1124.593219,capsicum,fruiting,0.12333
17.205408,64.627638,907.810482,strawberry,vegetative,0.001768
24.481155,63.621986,762.755881,strawberry,flowering,0.003912
20.092613,68.95533,940.915591,lettuce,fruiting,0.0
17.352226,53.170165,615.583737,lettuce,fruiting,0.148398
16.819129,61.643923,869.967062,lettuce,vegetative,0.0
10.661117,40.435189,436.363007,cucumber,fruiting,1.0
17.420092,74.821658,907.796348,strawberry,flowering,0.000449
25.739533,64.018183,1116.611453,lettuce,fruiting,0.23153
10.0,31.539556,1369.06614,lettuce,fruiting,0.737552
15.427067,54.457719,941.640148,strawberry,vegetative,0.084042
21.257466,70.809229,957.52178,strawberry,fruiting,0.013597
17.128954,81.579882,593.420187,lettuce,flowering,0.278386
34.338517,87.711972,420.464001,capsicum,vegetative,0.599996
23.790855,70.33184,1059.0659,capsicum,vegetative,0.0
18.672217,77.66685,974.757137,tomato,fruiting,0.000852
